yr,mnth,hr,holiday,workingday,casual,registered,cnt,time_of_day
1,7,17,0,1,138,697,835,Sore
1,7,18,0,1,108,523,631,Sore
1,7,19,0,1,103,385,488,Sore
1,7,20,0,1,95,294,389,Sore
1,7,21,0,1,76,223,299,Sore
1,7,22,0,1,59,204,263,Sore
1,7,23,0,1,37,175,212,
1,7,0,0,0,35,156,191,Malam
1,7,1,0,0,13,105,118,Malam
1,7,2,0,0,10,91,101,Malam
1,7,3,0,0,9,31,40,Malam
1,7,4,0,0,3,6,9,Malam
1,7,5,0,0,0,5,5,Pagi
1,7,6,0,0,6,29,35,Pagi
1,7,7,0,0,7,41,48,Pagi
1,7,8,0,0,33,118,151,Pagi
1,7,9,0,0,82,200,282,Pagi
1,7,10,0,0,123,278,401,Pagi
1,7,11,0,0,143,296,439,Siang
1,7,12,0,0,181,318,499,Siang
1,7,13,0,0,219,372,591,Siang
1,7,14,0,0,269,363,632,Siang
1,7,15,0,0,243,317,560,Siang
1,7,16,0,0,226,340,566,Siang
1,7,17,0,0,199,259,458,Sore
1,7,18,0,0,108,243,351,Sore
1,7,19,0,0,156,275,431,Sore
1,7,20,0,0,101,255,356,Sore
1,7,21,0,0,69,200,269,Sore
1,7,22,0,0,65,160,225,Sore
1,7,23,0,0,55,156,211,
1,7,0,0,0,40,147,187,Malam
1,7,1,0,0,49,119,168,Malam
1,7,2,0,0,29,86,115,Malam
1,7,3,0,0,15,42,57,Malam
1,7,4,0,0,8,11,19,Malam
1,7,5,0,0,2,7,9,Pagi
1,7,6,0,0,6,9,15,Pagi
1,7,7,0,0,17,30,47,Pagi
1,7,8,0,0,37,96,133,Pagi
1,7,9,0,0,58,163,221,Pagi
1,7,10,0,0,141,241,382,Pagi
1,7,11,0,0,170,281,451,Siang
1,7,12,0,0,153,336,489,Siang
1,7,13,0,0,171,309,480,Siang
1,7,14,0,0,162,314,476,Siang
1,7,15,0,0,182,307,489,Siang
1,7,16,0,0,152,343,495,Siang
1,7,17,0,0,122,314,436,Sore
1,7,18,0,0,84,228,312,Sore
1,7,19,0,0,109,203,312,Sore
1,7,20,0,0,95,199,294,Sore
1,7,21,0,0,59,164,223,Sore
1,7,22,0,0,34,96,130,Sore
1,7,23,0,0,25,66,91,
1,7,0,0,1,11,32,43,Malam
1,7,1,0,1,1,10,11,Malam
1,7,2,0,1,4,11,15,Malam
1,7,3,0,1,2,4,6,Malam
1,7,4,0,1,1,11,12,Malam
1,7,5,0,1,10,40,50,Pagi
1,7,6,0,1,8,132,140,Pagi
1,7,7,0,1,24,459,483,Pagi
1,7,8,0,1,48,619,667,Pagi
1,7,9,0,1,51,297,348,Pagi
1,7,10,0,1,69,117,186,Pagi
1,7,11,0,1,57,125,182,Siang
1,7,12,0,1,79,158,237,Siang
1,7,13,0,1,63,176,239,Siang
1,7,14,0,1,53,159,212,Siang
1,7,15,0,1,61,176,237,Siang
1,7,16,0,1,77,309,386,Siang
1,7,17,0,1,86,669,755,Sore
1,7,18,0,1,97,697,794,Sore
1,7,19,0,1,92,503,595,Sore
1,7,20,0,1,66,388,454,Sore
1,7,21,0,1,45,283,328,Sore
1,7,22,0,1,56,228,284,Sore
1,7,23,0,1,27,139,166,
1,7,0,0,1,10,43,53,Malam
1,7,1,0,1,4,21,25,Malam
1,7,2,0,1,1,6,7,Malam
1,7,3,0,1,0,3,3,Malam
1,7,4,0,1,0,7,7,Malam
1,7,5,0,1,7,31,38,Pagi
1,7,6,0,1,16,197,213,Pagi
1,7,7,0,1,26,500,526,Pagi
1,7,8,0,1,43,618,661,Pagi
1,7,9,0,1,32,288,320,Pagi
1,7,10,0,1,37,122,159,Pagi
1,7,11,0,1,60,146,206,Siang
1,7,12,0,1,80,174,254,Siang
1,7,13,0,1,53,168,221,Siang
1,7,14,0,1,54,160,214,Siang
1,7,15,0,1,57,187,244,Siang
1,7,16,0,1,64,317,381,Siang
1,7,17,0,1,95,675,770,Sore
1,7,18,0,1,60,712,772,Sore
1,7,19,0,1,69,478,547,Sore
1,7,20,0,1,52,375,427,Sore
1,7,21,0,1,50,283,333,Sore
1,7,22,0,1,29,215,244,Sore
1,7,23,0,1,22,139,161,
1,7,0,0,1,8,45,53,Malam
1,7,1,0,1,2,14,16,Malam
1,7,2,0,1,3,5,8,Malam
1,7,3,0,1,2,2,4,Malam
1,7,4,0,1,0,6,6,Malam
1,7,5,0,1,5,41,46,Pagi
1,7,6,0,1,10,152,162,Pagi
1,7,7,0,1,23,472,495,Pagi
1,7,8,0,1,55,624,679,Pagi
1,7,9,0,1,44,253,297,Pagi
1,7,10,0,1,39,99,138,Pagi
1,7,11,0,1,47,136,183,Siang
1,7,12,0,1,36,166,202,Siang
1,7,13,0,1,49,154,203,Siang
1,7,14,0,1,54,116,170,Siang
1,7,15,0,1,42,152,194,Siang
1,7,16,0,1,34,190,224,Siang
1,7,17,0,1,35,335,370,Sore
1,7,18,0,1,63,580,643,Sore
1,7,19,0,1,78,438,516,Sore
1,7,20,0,1,56,310,366,Sore
1,7,21,0,1,53,266,319,Sore
1,7,22,0,1,42,246,288,Sore
1,7,23,0,1,19,112,131,
1,7,0,0,1,16,50,66,Malam
1,7,1,0,1,6,19,25,Malam
1,7,2,0,1,0,7,7,Malam
1,7,3,0,1,1,4,5,Malam
1,7,4,0,1,0,8,8,Malam
1,7,5,0,1,5,35,40,Pagi
1,7,6,0,1,8,144,152,Pagi
1,7,7,0,1,23,450,473,Pagi
1,7,8,0,1,32,625,657,Pagi
1,7,9,0,1,36,282,318,Pagi
1,7,10,0,1,41,157,198,Pagi
1,7,11,0,1,54,162,216,Siang
1,7,12,0,1,59,215,274,Siang
1,7,13,0,1,74,180,254,Siang
1,7,14,0,1,46,151,197,Siang
1,7,15,0,1,66,226,292,Siang
1,7,16,0,1,70,288,358,Siang
1,7,17,0,1,93,678,771,Sore
1,7,18,0,1,93,684,777,Sore
1,7,19,0,1,53,480,533,Sore
1,7,20,0,1,65,440,505,Sore
1,7,21,0,1,38,294,332,Sore
1,7,22,0,1,6,62,68,Sore
1,7,23,0,1,3,62,65,
1,7,0,0,1,2,32,34,Malam
1,7,1,0,1,2,9,11,Malam
1,7,2,0,1,5,14,19,Malam
1,7,3,0,1,7,29,36,Malam
1,7,4,0,1,3,6,9,Malam
1,7,5,0,1,2,40,42,Pagi
1,7,6,0,1,3,123,126,Pagi
1,7,7,0,1,14,346,360,Pagi
1,7,8,0,1,39,652,691,Pagi
1,7,9,0,1,45,328,373,Pagi
1,7,10,0,1,51,182,233,Pagi
1,7,11,0,1,51,161,212,Siang
1,7,12,0,1,41,233,274,Siang
1,7,13,0,1,20,136,156,Siang
1,7,14,0,1,53,176,229,Siang
1,7,15,0,1,47,169,216,Siang
1,7,16,0,1,70,366,436,Siang
1,7,17,0,1,95,620,715,Sore
1,7,18,0,1,73,549,622,Sore
1,7,19,0,1,44,358,402,Sore
1,7,20,0,1,35,216,251,Sore
1,7,21,0,1,14,108,122,Sore
1,7,22,0,1,13,122,135,Sore
1,7,23,0,1,18,148,166,
1,7,0,0,0,11,92,103,Malam
1,7,1,0,0,10,62,72,Malam
1,7,2,0,0,5,55,60,Malam
1,7,3,0,0,7,18,25,Malam
1,7,4,0,0,11,5,16,Malam
1,7,5,0,0,7,10,17,Pagi
1,7,6,0,0,3,12,15,Pagi
1,7,7,0,0,8,29,37,Pagi
1,7,8,0,0,18,94,112,Pagi
1,7,9,0,0,32,175,207,Pagi
1,7,10,0,0,49,219,268,Pagi
1,7,11,0,0,80,225,305,Siang
1,7,12,0,0,156,301,457,Siang
1,7,13,0,0,106,248,354,Siang
1,7,14,0,0,121,222,343,Siang
1,7,15,0,0,148,232,380,Siang
1,7,16,0,0,130,196,326,Siang
1,7,17,0,0,92,149,241,Sore
1,7,18,0,0,51,126,177,Sore
1,7,19,0,0,67,171,238,Sore
1,7,20,0,0,51,163,214,Sore
1,7,21,0,0,29,134,163,Sore
1,7,22,0,0,40,140,180,Sore
1,7,23,0,0,32,117,149,
1,7,0,0,0,17,96,113,Malam
1,7,1,0,0,31,99,130,Malam
1,7,2,0,0,32,90,122,Malam
1,7,3,0,0,13,30,43,Malam
1,7,4,0,0,6,10,16,Malam
1,7,5,0,0,0,6,6,Pagi
1,7,6,0,0,5,14,19,Pagi
1,7,7,0,0,13,25,38,Pagi
1,7,8,0,0,31,122,153,Pagi
1,7,9,0,0,79,179,258,Pagi
1,7,10,0,0,114,265,379,Pagi
1,7,11,0,0,191,314,505,Siang
1,7,12,0,0,178,326,504,Siang
1,7,13,0,0,238,388,626,Siang
1,7,14,0,0,256,360,616,Siang
1,7,15,0,0,254,370,624,Siang
1,7,16,0,0,245,383,628,Siang
1,7,17,0,0,188,368,556,Sore
1,7,18,0,0,173,342,515,Sore
1,7,19,0,0,180,342,522,Sore
1,7,20,0,0,124,254,378,Sore
1,7,21,0,0,88,257,345,Sore
1,7,22,0,0,55,136,191,Sore
1,7,23,0,0,33,90,123,
1,7,0,0,1,11,36,47,Malam
1,7,1,0,1,7,20,27,Malam
1,7,2,0,1,3,14,17,Malam
1,7,3,0,1,0,2,2,Malam
1,7,4,0,1,0,8,8,Malam
1,7,5,0,1,3,48,51,Pagi
1,7,6,0,1,9,148,157,Pagi
1,7,7,0,1,17,404,421,Pagi
1,7,8,0,1,47,691,738,Pagi
1,7,9,0,1,57,288,345,Pagi
1,7,10,0,1,63,137,200,Pagi
1,7,11,0,1,69,129,198,Siang
1,7,12,0,1,109,205,314,Siang
1,7,13,0,1,64,176,240,Siang
1,7,14,0,1,82,189,271,Siang
1,7,15,0,1,76,205,281,Siang
1,7,16,0,1,111,346,457,Siang
1,7,17,0,1,87,760,847,Sore
1,7,18,0,1,69,672,741,Sore
1,7,19,0,1,94,488,582,Sore
1,7,20,0,1,56,347,403,Sore
1,7,21,0,1,45,251,296,Sore
1,7,22,0,1,40,169,209,Sore
1,7,23,0,1,16,98,114,
1,7,0,0,1,12,52,64,Malam
1,7,1,0,1,7,10,17,Malam
1,7,2,0,1,6,10,16,Malam
1,7,3,0,1,1,5,6,Malam
1,7,4,0,1,0,6,6,Malam
1,7,5,0,1,5,45,50,Pagi
1,7,6,0,1,17,173,190,Pagi
1,7,7,0,1,24,492,516,Pagi
1,7,8,0,1,49,694,743,Pagi
1,7,9,0,1,40,299,339,Pagi
1,7,10,0,1,62,156,218,Pagi
1,7,11,0,1,45,156,201,Siang
1,7,12,0,1,60,169,229,Siang
1,7,13,0,1,73,200,273,Siang
1,7,14,0,1,48,196,244,Siang
1,7,15,0,1,73,212,285,Siang
1,7,16,0,1,86,369,455,Siang
1,7,17,0,1,94,775,869,Sore
1,7,18,0,1,110,767,877,Sore
1,7,19,0,1,109,523,632,Sore
1,7,20,0,1,85,438,523,Sore
1,7,21,0,1,53,325,378,Sore
1,7,22,0,1,43,226,269,Sore
1,7,23,0,1,38,154,192,
1,7,0,0,1,9,57,66,Malam
1,7,1,0,1,2,26,28,Malam
1,7,2,0,1,1,11,12,Malam
1,7,3,0,1,1,11,12,Malam
1,7,4,0,1,0,4,4,Malam
1,7,5,0,1,5,54,59,Pagi
1,7,6,0,1,11,179,190,Pagi
1,7,7,0,1,34,473,507,Pagi
1,7,8,0,1,43,745,788,Pagi
1,7,9,0,1,65,277,342,Pagi
1,7,10,0,1,68,163,231,Pagi
1,7,11,0,1,79,202,281,Siang
1,7,12,0,1,77,233,310,Siang
1,7,13,0,1,81,231,312,Siang
1,7,14,0,1,88,159,247,Siang
1,7,15,0,1,94,223,317,Siang
1,7,16,0,1,91,393,484,Siang
1,7,17,0,1,130,783,913,Sore
1,7,18,0,1,104,787,891,Sore
1,7,19,0,1,116,582,698,Sore
1,7,20,0,1,106,461,567,Sore
1,7,21,0,1,71,326,397,Sore
1,7,22,0,1,55,223,278,Sore
1,7,23,0,1,52,187,239,
1,7,0,0,1,27,65,92,Malam
1,7,1,0,1,6,23,29,Malam
1,7,2,0,1,5,16,21,Malam
1,7,3,0,1,0,8,8,Malam
1,7,4,0,1,0,4,4,Malam
1,7,5,0,1,2,40,42,Pagi
1,7,6,0,1,16,165,181,Pagi
1,7,7,0,1,17,478,495,Pagi
1,7,8,0,1,49,680,729,Pagi
1,7,9,0,1,55,289,344,Pagi
1,7,10,0,1,79,143,222,Pagi
1,7,11,0,1,69,143,212,Siang
1,7,12,0,1,73,206,279,Siang
1,7,13,0,1,53,189,242,Siang
1,7,14,0,1,62,151,213,Siang
1,7,15,0,1,65,173,238,Siang
1,7,16,0,1,62,312,374,Siang
1,7,17,0,1,110,628,738,Sore
1,7,18,0,1,73,615,688,Sore
1,7,19,0,1,80,534,614,Sore
1,7,20,0,1,47,399,446,Sore
1,7,21,0,1,35,236,271,Sore
1,7,22,0,1,33,201,234,Sore
1,7,23,0,1,18,127,145,
1,7,0,0,1,14,83,97,Malam
1,7,1,0,1,12,42,54,Malam
1,7,2,0,1,8,18,26,Malam
1,7,3,0,1,3,9,12,Malam
1,7,4,0,1,3,5,8,Malam
1,7,5,0,1,3,34,37,Pagi
1,7,6,0,1,10,129,139,Pagi
1,7,7,0,1,13,397,410,Pagi
1,7,8,0,1,34,642,676,Pagi
1,7,9,0,1,34,329,363,Pagi
1,7,10,0,1,85,146,231,Pagi
1,7,11,0,1,67,184,251,Siang
1,7,12,0,1,92,207,299,Siang
1,7,13,0,1,83,231,314,Siang
1,7,14,0,1,105,221,326,Siang
1,7,15,0,1,81,242,323,Siang
1,7,16,0,1,80,419,499,Siang
1,7,17,0,1,101,598,699,Sore
1,7,18,0,1,100,522,622,Sore
1,7,19,0,1,93,423,516,Sore
1,7,20,0,1,85,269,354,Sore
1,7,21,0,1,71,189,260,Sore
1,7,22,0,1,48,151,199,Sore
1,7,23,0,1,34,155,189,
1,7,0,0,0,21,170,191,Malam
1,7,1,0,0,11,69,80,Malam
1,7,2,0,0,14,76,90,Malam
1,7,3,0,0,10,33,43,Malam
1,7,4,0,0,1,10,11,Malam
1,7,5,0,0,4,10,14,Pagi
1,7,6,0,0,10,40,50,Pagi
1,7,7,0,0,18,58,76,Pagi
1,7,8,0,0,36,127,163,Pagi
1,7,9,0,0,110,227,337,Pagi
1,7,10,0,0,129,266,395,Pagi
1,7,11,0,0,162,295,457,Siang
1,7,12,0,0,157,330,487,Siang
1,7,13,0,0,173,325,498,Siang
1,7,14,0,0,186,308,494,Siang
1,7,15,0,0,206,291,497,Siang
1,7,16,0,0,208,279,487,Siang
1,7,17,0,0,199,280,479,Sore
1,7,18,0,0,151,330,481,Sore
1,7,19,0,0,115,223,338,Sore
1,7,20,0,0,79,154,233,Sore
1,7,21,0,0,94,206,300,Sore
1,7,22,0,0,88,188,276,Sore
1,7,23,0,0,52,156,208,
1,7,0,0,0,59,129,188,Malam
1,7,1,0,0,49,109,158,Malam
1,7,2,0,0,33,79,112,Malam
1,7,3,0,0,18,37,55,Malam
1,7,4,0,0,2,11,13,Malam
1,7,5,0,0,3,14,17,Pagi
1,7,6,0,0,6,12,18,Pagi
1,7,7,0,0,4,36,40,Pagi
1,7,8,0,0,37,90,127,Pagi
1,7,9,0,0,64,162,226,Pagi
1,7,10,0,0,123,258,381,Pagi
1,7,11,0,0,183,326,509,Siang
1,7,12,0,0,154,357,511,Siang
1,7,13,0,0,181,302,483,Siang
1,7,14,0,0,231,291,522,Siang
1,7,15,0,0,195,306,501,Siang
1,7,16,0,0,191,330,521,Siang
1,7,17,0,0,164,367,531,Sore
1,7,18,0,0,117,302,419,Sore
1,7,19,0,0,143,300,443,Sore
1,7,20,0,0,75,228,303,Sore
1,7,21,0,0,72,199,271,Sore
1,7,22,0,0,31,117,148,Sore
1,7,23,0,0,18,82,100,
1,7,0,0,1,12,46,58,Malam
1,7,1,0,1,4,15,19,Malam
1,7,2,0,1,2,6,8,Malam
1,7,3,0,1,0,3,3,Malam
1,7,4,0,1,0,5,5,Malam
1,7,5,0,1,4,43,47,Pagi
1,7,6,0,1,6,155,161,Pagi
1,7,7,0,1,14,455,469,Pagi
1,7,8,0,1,31,720,751,Pagi
1,7,9,0,1,34,259,293,Pagi
1,7,10,0,1,54,135,189,Pagi
1,7,11,0,1,69,146,215,Siang
1,7,12,0,1,77,201,278,Siang
1,7,13,0,1,57,169,226,Siang
1,7,14,0,1,87,167,254,Siang
1,7,15,0,1,51,185,236,Siang
1,7,16,0,1,88,337,425,Siang
1,7,17,0,1,62,765,827,Sore
1,7,18,0,1,77,735,812,Sore
1,7,19,0,1,81,584,665,Sore
1,7,20,0,1,78,384,462,Sore
1,7,21,0,1,71,251,322,Sore
1,7,22,0,1,47,183,230,Sore
1,7,23,0,1,34,116,150,
1,7,0,0,1,11,27,38,Malam
1,7,1,0,1,3,18,21,Malam
1,7,2,0,1,0,8,8,Malam
1,7,3,0,1,1,5,6,Malam
1,7,4,0,1,0,6,6,Malam
1,7,5,0,1,5,40,45,Pagi
1,7,6,0,1,2,192,194,Pagi
1,7,7,0,1,21,492,513,Pagi
1,7,8,0,1,30,730,760,Pagi
1,7,9,0,1,31,302,333,Pagi
1,7,10,0,1,73,154,227,Pagi
1,7,11,0,1,54,170,224,Siang
1,7,12,0,1,50,198,248,Siang
1,7,13,0,1,69,219,288,Siang
1,7,14,0,1,72,188,260,Siang
1,7,15,0,1,29,115,144,Siang
1,7,16,0,1,66,336,402,Siang
1,7,17,0,1,94,726,820,Sore
1,7,18,0,1,99,758,857,Sore
1,7,19,0,1,90,524,614,Sore
1,7,20,0,1,55,397,452,Sore
1,7,21,0,1,60,292,352,Sore
1,7,22,0,1,33,224,257,Sore
1,7,23,0,1,20,127,147,
1,8,0,0,1,3,44,47,Malam
1,8,1,0,1,5,28,33,Malam
1,8,2,0,1,0,13,13,Malam
1,8,3,0,1,0,7,7,Malam
1,8,4,0,1,1,3,4,Malam
1,8,5,0,1,3,46,49,Pagi
1,8,6,0,1,6,179,185,Pagi
1,8,7,0,1,19,468,487,Pagi
1,8,8,0,1,32,649,681,Pagi
1,8,9,0,1,34,316,350,Pagi
1,8,10,0,1,61,175,236,Pagi
1,8,11,0,1,54,180,234,Siang
1,8,12,0,1,75,209,284,Siang
1,8,13,0,1,59,221,280,Siang
1,8,14,0,1,88,175,263,Siang
1,8,15,0,1,89,206,295,Siang
1,8,16,0,1,93,386,479,Siang
1,8,17,0,1,103,734,837,Sore
1,8,18,0,1,105,786,891,Sore
1,8,19,0,1,88,564,652,Sore
1,8,20,0,1,65,448,513,Sore
1,8,21,0,1,36,284,320,Sore
1,8,22,0,1,37,251,288,Sore
1,8,23,0,1,18,134,152,
1,8,0,0,1,8,55,63,Malam
1,8,1,0,1,6,36,42,Malam
1,8,2,0,1,3,8,11,Malam
1,8,3,0,1,0,6,6,Malam
1,8,4,0,1,0,9,9,Malam
1,8,5,0,1,4,37,41,Pagi
1,8,6,0,1,6,177,183,Pagi
1,8,7,0,1,21,452,473,Pagi
1,8,8,0,1,21,718,739,Pagi
1,8,9,0,1,31,312,343,Pagi
1,8,10,0,1,51,130,181,Pagi
1,8,11,0,1,59,167,226,Siang
1,8,12,0,1,56,230,286,Siang
1,8,13,0,1,98,212,310,Siang
1,8,14,0,1,54,171,225,Siang
1,8,15,0,1,68,202,270,Siang
1,8,16,0,1,71,335,406,Siang
1,8,17,0,1,90,775,865,Sore
1,8,18,0,1,86,681,767,Sore
1,8,19,0,1,98,509,607,Sore
1,8,20,0,1,51,376,427,Sore
1,8,21,0,1,41,301,342,Sore
1,8,22,0,1,35,227,262,Sore
1,8,23,0,1,25,152,177,
1,8,0,0,1,15,56,71,Malam
1,8,1,0,1,11,32,43,Malam
1,8,2,0,1,0,14,14,Malam
1,8,3,0,1,1,5,6,Malam
1,8,4,0,1,1,11,12,Malam
1,8,5,0,1,2,35,37,Pagi
1,8,6,0,1,5,158,163,Pagi
1,8,7,0,1,25,396,421,Pagi
1,8,8,0,1,32,636,668,Pagi
1,8,9,0,1,69,327,396,Pagi
1,8,10,0,1,82,167,249,Pagi
1,8,11,0,1,77,186,263,Siang
1,8,12,0,1,95,243,338,Siang
1,8,13,0,1,98,247,345,Siang
1,8,14,0,1,102,229,331,Siang
1,8,15,0,1,112,268,380,Siang
1,8,16,0,1,112,380,492,Siang
1,8,17,0,1,95,646,741,Sore
1,8,18,0,1,98,573,671,Sore
1,8,19,0,1,81,388,469,Sore
1,8,20,0,1,89,300,389,Sore
1,8,21,0,1,54,224,278,Sore
1,8,22,0,1,46,156,202,Sore
1,8,23,0,1,26,170,196,
1,8,0,0,0,24,137,161,Malam
1,8,1,0,0,23,99,122,Malam
1,8,2,0,0,20,64,84,Malam
1,8,3,0,0,11,19,30,Malam
1,8,4,0,0,2,11,13,Malam
1,8,5,0,0,1,16,17,Pagi
1,8,6,0,0,12,37,49,Pagi
1,8,7,0,0,18,49,67,Pagi
1,8,8,0,0,49,132,181,Pagi
1,8,9,0,0,61,217,278,Pagi
1,8,10,0,0,108,288,396,Pagi
1,8,11,0,0,155,315,470,Siang
1,8,12,0,0,222,325,547,Siang
1,8,13,0,0,195,332,527,Siang
1,8,14,0,0,183,289,472,Siang
1,8,15,0,0,205,284,489,Siang
1,8,16,0,0,197,253,450,Siang
1,8,17,0,0,179,313,492,Sore
1,8,18,0,0,169,321,490,Sore
1,8,19,0,0,133,264,397,Sore
1,8,20,0,0,117,195,312,Sore
1,8,21,0,0,96,193,289,Sore
1,8,22,0,0,104,165,269,Sore
1,8,23,0,0,61,161,222,
1,8,0,0,0,32,121,153,Malam
1,8,1,0,0,8,79,87,Malam
1,8,2,0,0,5,68,73,Malam
1,8,3,0,0,9,32,41,Malam
1,8,4,0,0,3,11,14,Malam
1,8,5,0,0,1,18,19,Pagi
1,8,6,0,0,7,12,19,Pagi
1,8,7,0,0,18,50,68,Pagi
1,8,8,0,0,27,81,108,Pagi
1,8,9,0,0,61,168,229,Pagi
1,8,10,0,0,111,253,364,Pagi
1,8,11,0,0,155,282,437,Siang
1,8,12,0,0,161,330,491,Siang
1,8,13,0,0,208,315,523,Siang
1,8,14,0,0,161,365,526,Siang
1,8,15,0,0,164,286,450,Siang
1,8,16,0,0,143,278,421,Siang
1,8,17,0,0,122,260,382,Sore
1,8,18,0,0,75,154,229,Sore
1,8,19,0,0,46,139,185,Sore
1,8,20,0,0,53,140,193,Sore
1,8,21,0,0,51,157,208,Sore
1,8,22,0,0,57,100,157,Sore
1,8,23,0,0,29,58,87,
1,8,0,0,1,9,24,33,Malam
1,8,1,0,1,1,10,11,Malam
1,8,2,0,1,0,5,5,Malam
1,8,3,0,1,0,5,5,Malam
1,8,4,0,1,3,8,11,Malam
1,8,5,0,1,2,23,25,Pagi
1,8,6,0,1,4,137,141,Pagi
1,8,7,0,1,14,393,407,Pagi
1,8,8,0,1,27,578,605,Pagi
1,8,9,0,1,28,248,276,Pagi
1,8,10,0,1,54,159,213,Pagi
1,8,11,0,1,108,152,260,Siang
1,8,12,0,1,72,213,285,Siang
1,8,13,0,1,85,204,289,Siang
1,8,14,0,1,99,188,287,Siang
1,8,15,0,1,91,183,274,Siang
1,8,16,0,1,88,363,451,Siang
1,8,17,0,1,112,746,858,Sore
1,8,18,0,1,100,743,843,Sore
1,8,19,0,1,109,531,640,Sore
1,8,20,0,1,89,368,457,Sore
1,8,21,0,1,72,245,317,Sore
1,8,22,0,1,50,157,207,Sore
1,8,23,0,1,16,97,113,
1,8,0,0,1,15,32,47,Malam
1,8,1,0,1,2,16,18,Malam
1,8,2,0,1,6,7,13,Malam
1,8,3,0,1,0,6,6,Malam
1,8,4,0,1,2,7,9,Malam
1,8,5,0,1,3,33,36,Pagi
1,8,6,0,1,3,176,179,Pagi
1,8,7,0,1,21,481,502,Pagi
1,8,8,0,1,41,664,705,Pagi
1,8,9,0,1,44,283,327,Pagi
1,8,10,0,1,89,161,250,Pagi
1,8,11,0,1,84,130,214,Siang
1,8,12,0,1,86,197,283,Siang
1,8,13,0,1,68,185,253,Siang
1,8,14,0,1,76,185,261,Siang
1,8,15,0,1,100,206,306,Siang
1,8,16,0,1,101,344,445,Siang
1,8,17,0,1,125,743,868,Sore
1,8,18,0,1,103,711,814,Sore
1,8,19,0,1,104,506,610,Sore
1,8,20,0,1,74,374,448,Sore
1,8,21,0,1,70,247,317,Sore
1,8,22,0,1,43,181,224,Sore
1,8,23,0,1,18,120,138,
1,8,0,0,1,12,46,58,Malam
1,8,1,0,1,3,20,23,Malam
1,8,2,0,1,1,5,6,Malam
1,8,3,0,1,1,6,7,Malam
1,8,4,0,1,1,6,7,Malam
1,8,5,0,1,3,40,43,Pagi
1,8,6,0,1,4,169,173,Pagi
1,8,7,0,1,24,458,482,Pagi
1,8,8,0,1,48,689,737,Pagi
1,8,9,0,1,33,308,341,Pagi
1,8,10,0,1,63,151,214,Pagi
1,8,11,0,1,80,159,239,Siang
1,8,12,0,1,63,217,280,Siang
1,8,13,0,1,101,212,313,Siang
1,8,14,0,1,63,173,236,Siang
1,8,15,0,1,110,168,278,Siang
1,8,16,0,1,113,328,441,Siang
1,8,17,0,1,107,751,858,Sore
1,8,18,0,1,117,745,862,Sore
1,8,19,0,1,119,567,686,Sore
1,8,20,0,1,76,424,500,Sore
1,8,21,0,1,70,311,381,Sore
1,8,22,0,1,35,198,233,Sore
1,8,23,0,1,16,120,136,
1,8,0,0,1,16,51,67,Malam
1,8,1,0,1,5,23,28,Malam
1,8,2,0,1,2,12,14,Malam
1,8,3,0,1,1,5,6,Malam
1,8,4,0,1,0,10,10,Malam
1,8,5,0,1,4,37,41,Pagi
1,8,6,0,1,5,162,167,Pagi
1,8,7,0,1,24,451,475,Pagi
1,8,8,0,1,28,670,698,Pagi
1,8,9,0,1,54,299,353,Pagi
1,8,10,0,1,72,133,205,Pagi
1,8,11,0,1,94,166,260,Siang
1,8,12,0,1,85,192,277,Siang
1,8,13,0,1,80,201,281,Siang
1,8,14,0,1,86,161,247,Siang
1,8,15,0,1,63,204,267,Siang
1,8,16,0,1,97,320,417,Siang
1,8,17,0,1,111,699,810,Sore
1,8,18,0,1,78,733,811,Sore
1,8,19,0,1,90,533,623,Sore
1,8,20,0,1,91,387,478,Sore
1,8,21,0,1,50,286,336,Sore
1,8,22,0,1,41,218,259,Sore
1,8,23,0,1,19,137,156,
1,8,0,0,1,17,68,85,Malam
1,8,1,0,1,6,35,41,Malam
1,8,2,0,1,6,14,20,Malam
1,8,3,0,1,3,6,9,Malam
1,8,4,0,1,0,7,7,Malam
1,8,5,0,1,4,29,33,Pagi
1,8,6,0,1,3,41,44,Pagi
1,8,7,0,1,5,128,133,Pagi
1,8,8,0,1,7,112,119,Pagi
1,8,9,0,1,21,199,220,Pagi
1,8,10,0,1,27,166,193,Pagi
1,8,11,0,1,73,178,251,Siang
1,8,12,0,1,75,240,315,Siang
1,8,13,0,1,66,224,290,Siang
1,8,14,0,1,71,236,307,Siang
1,8,15,0,1,100,224,324,Siang
1,8,16,0,1,96,371,467,Siang
1,8,17,0,1,111,619,730,Sore
1,8,18,0,1,88,552,640,Sore
1,8,19,0,1,98,394,492,Sore
1,8,20,0,1,55,315,370,Sore
1,8,21,0,1,50,236,286,Sore
1,8,22,0,1,50,168,218,Sore
1,8,23,0,1,33,159,192,
1,8,0,0,0,38,142,180,Malam
1,8,1,0,0,32,84,116,Malam
1,8,2,0,0,19,66,85,Malam
1,8,3,0,0,2,19,21,Malam
1,8,4,0,0,3,7,10,Malam
1,8,5,0,0,2,9,11,Pagi
1,8,6,0,0,5,18,23,Pagi
1,8,7,0,0,8,54,62,Pagi
1,8,8,0,0,30,132,162,Pagi
1,8,9,0,0,54,217,271,Pagi
1,8,10,0,0,125,282,407,Pagi
1,8,11,0,0,203,296,499,Siang
1,8,12,0,0,214,332,546,Siang
1,8,13,0,0,228,341,569,Siang
